method signature	Jimple statement	suspicious score	ranking	source line	ef	ep	nf	failing tests
<comp5111.assignment.cut.Subject$GamePlace: comp5111.assignment.cut.Subject$GamePlace clone()>	$stack3 = l0.<comp5111.assignment.cut.Subject$GamePlace: comp5111.assignment.cut.Subject this$0>	0.0000000000	670	943	0	27	21	
<comp5111.assignment.cut.Subject$GamePlace: comp5111.assignment.cut.Subject$GamePlace clone()>	$stack4 = l0.<comp5111.assignment.cut.Subject$GamePlace: int y>	0.0000000000	670	944	0	27	21	
<comp5111.assignment.cut.Subject$GamePlace: comp5111.assignment.cut.Subject$GamePlace clone()>	$stack5 = l0.<comp5111.assignment.cut.Subject$GamePlace: int x>	0.0000000000	670	945	0	27	21	
<comp5111.assignment.cut.Subject$GamePlace: comp5111.assignment.cut.Subject$GamePlace clone()>	l1 = $stack2	0.0000000000	670	943	0	27	21	
<comp5111.assignment.cut.Subject$GamePlace: comp5111.assignment.cut.Subject$GamePlace clone()>	l1.<comp5111.assignment.cut.Subject$GamePlace: int x> = $stack5	0.0000000000	670	945	0	27	21	
<comp5111.assignment.cut.Subject$GamePlace: comp5111.assignment.cut.Subject$GamePlace clone()>	l1.<comp5111.assignment.cut.Subject$GamePlace: int y> = $stack4	0.0000000000	670	944	0	27	21	
<comp5111.assignment.cut.Subject$GamePlace: comp5111.assignment.cut.Subject$GamePlace clone()>	return l1	0.0000000000	670	946	0	27	21	
<comp5111.assignment.cut.Subject$GamePlace: comp5111.assignment.cut.Subject$GamePlace clone()>	specialinvoke $stack2.<comp5111.assignment.cut.Subject$GamePlace: void <init>(comp5111.assignment.cut.Subject,int,int)>($stack3, -1, -1)	0.0000000000	670	943	0	27	21	
<comp5111.assignment.cut.Subject$GamePlace: int hashCode()>	$stack1 = l0.<comp5111.assignment.cut.Subject$GamePlace: int x>	0.0000000000	670	966	0	0	21	
<comp5111.assignment.cut.Subject$GamePlace: int hashCode()>	$stack2 = l0.<comp5111.assignment.cut.Subject$GamePlace: int y>	0.0000000000	670	966	0	0	21	
<comp5111.assignment.cut.Subject$GamePlace: int hashCode()>	$stack3 = 31 * $stack1	0.0000000000	670	966	0	0	21	
<comp5111.assignment.cut.Subject$GamePlace: int hashCode()>	$stack4 = $stack3 + $stack2	0.0000000000	670	966	0	0	21	
<comp5111.assignment.cut.Subject$GamePlace: int hashCode()>	return $stack4	0.0000000000	670	966	0	0	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	$stack10 = $stack5 + $stack9	0.0000000000	670	992	0	4	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	$stack2 = l1.<comp5111.assignment.cut.Subject$GamePlace: int x>	0.0000000000	670	992	0	4	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	$stack3 = l0.<comp5111.assignment.cut.Subject$GamePlace: int x>	0.0000000000	670	992	0	4	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	$stack4 = $stack3 - $stack2	0.0000000000	670	992	0	4	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	$stack5 = staticinvoke <java.lang.Math: int abs(int)>($stack4)	0.0000000000	670	992	0	4	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	$stack6 = l1.<comp5111.assignment.cut.Subject$GamePlace: int y>	0.0000000000	670	992	0	4	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	$stack7 = l0.<comp5111.assignment.cut.Subject$GamePlace: int y>	0.0000000000	670	992	0	4	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	$stack8 = $stack7 - $stack6	0.0000000000	670	992	0	4	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	$stack9 = staticinvoke <java.lang.Math: int abs(int)>($stack8)	0.0000000000	670	992	0	4	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	if l1 != null goto $stack3 = l0.<comp5111.assignment.cut.Subject$GamePlace: int x>	0.0000000000	670	990	0	4	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	return $stack10	0.0000000000	670	992	0	4	21	
<comp5111.assignment.cut.Subject$GamePlace: int manhattanDistance(comp5111.assignment.cut.Subject$GamePlace)>	return -1	0.0000000000	670	991	0	0	21	
<comp5111.assignment.cut.Subject$GamePlace: int x()>	$stack1 = l0.<comp5111.assignment.cut.Subject$GamePlace: int x>	0.0000000000	670	938	0	7	21	
<comp5111.assignment.cut.Subject$GamePlace: int x()>	return $stack1	0.0000000000	670	938	0	7	21	
<comp5111.assignment.cut.Subject$GamePlace: int y()>	$stack1 = l0.<comp5111.assignment.cut.Subject$GamePlace: int y>	0.0000000000	670	920	0	6	21	
<comp5111.assignment.cut.Subject$GamePlace: int y()>	return $stack1	0.0000000000	670	920	0	6	21	
<comp5111.assignment.cut.Subject$GamePlace: java.lang.Object clone()>	$stack1 = virtualinvoke l0.<comp5111.assignment.cut.Subject$GamePlace: comp5111.assignment.cut.Subject$GamePlace clone()>()	0.0000000000	670	891	0	0	21	
<comp5111.assignment.cut.Subject$GamePlace: java.lang.Object clone()>	return $stack1	0.0000000000	670	891	0	0	21	
<comp5111.assignment.cut.Subject$GamePlace: java.lang.String toString()>	$stack1 = l0.<comp5111.assignment.cut.Subject$GamePlace: int y>	0.0000000000	670	951	0	23	21	
<comp5111.assignment.cut.Subject$GamePlace: java.lang.String toString()>	$stack2 = l0.<comp5111.assignment.cut.Subject$GamePlace: int x>	0.0000000000	670	951	0	23	21	
<comp5111.assignment.cut.Subject$GamePlace: java.lang.String toString()>	$stack3 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (int,int)>($stack2, $stack1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("(\u0001, \u0001)")	0.0000000000	670	951	0	23	21	
<comp5111.assignment.cut.Subject$GamePlace: java.lang.String toString()>	return $stack3	0.0000000000	670	951	0	23	21	
<comp5111.assignment.cut.Subject$GamePlace: void <init>(comp5111.assignment.cut.Subject,int,int)>	l0.<comp5111.assignment.cut.Subject$GamePlace: comp5111.assignment.cut.Subject this$0> = l1	0.0000000000	670	900	0	51	21	
<comp5111.assignment.cut.Subject$GamePlace: void <init>(comp5111.assignment.cut.Subject,int,int)>	l0.<comp5111.assignment.cut.Subject$GamePlace: int x> = l2	0.0000000000	670	902	0	51	21	
<comp5111.assignment.cut.Subject$GamePlace: void <init>(comp5111.assignment.cut.Subject,int,int)>	l0.<comp5111.assignment.cut.Subject$GamePlace: int y> = l3	0.0000000000	670	901	0	51	21	
<comp5111.assignment.cut.Subject$GamePlace: void <init>(comp5111.assignment.cut.Subject,int,int)>	return	0.0000000000	670	903	0	51	21	
<comp5111.assignment.cut.Subject$GamePlace: void <init>(comp5111.assignment.cut.Subject,int,int)>	specialinvoke l0.<java.lang.Object: void <init>()>()	0.0000000000	670	900	0	51	21	
<comp5111.assignment.cut.Subject$GamePlace: void x(int)>	l0.<comp5111.assignment.cut.Subject$GamePlace: int x> = l1	0.0000000000	670	929	0	12	21	
<comp5111.assignment.cut.Subject$GamePlace: void x(int)>	return	0.0000000000	670	930	0	12	21	
<comp5111.assignment.cut.Subject$GamePlace: void y(int)>	l0.<comp5111.assignment.cut.Subject$GamePlace: int y> = l1	0.0000000000	670	911	0	18	21	
<comp5111.assignment.cut.Subject$GamePlace: void y(int)>	return	0.0000000000	670	912	0	18	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	$stack3 = virtualinvoke l0.<java.lang.Object: java.lang.Class getClass()>()	0.0000000000	670	871	0	1	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	$stack4 = virtualinvoke l1.<java.lang.Object: java.lang.Class getClass()>()	0.0000000000	670	871	0	1	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	$stack5 = l2.<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String name>	0.0000000000	670	874	0	0	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	$stack6 = l0.<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String name>	0.0000000000	670	874	0	0	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	$stack7 = virtualinvoke $stack6.<java.lang.String: boolean equals(java.lang.Object)>($stack5)	0.0000000000	670	874	0	0	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	if $stack3 == $stack4 goto l2 = (comp5111.assignment.cut.Subject$GamePlayer) l1	0.0000000000	670	871	0	1	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	if l0 != l1 goto (branch)	0.0000000000	670	869	0	1	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	if l1 == null goto return 0	0.0000000000	670	871	0	1	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	l2 = (comp5111.assignment.cut.Subject$GamePlayer) l1	0.0000000000	670	873	0	0	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	return $stack7	0.0000000000	670	874	0	0	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	return 0	0.0000000000	670	872	0	1	21	
<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>	return 1	0.0000000000	670	870	0	0	21	
<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject$GamePlayer clone()>	$stack2 = new comp5111.assignment.cut.Subject$GamePlayer	0.0000000000	670	879	0	6	21	
<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject$GamePlayer clone()>	$stack3 = l0.<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String name>	0.0000000000	670	879	0	6	21	
<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject$GamePlayer clone()>	$stack4 = l0.<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject this$0>	0.0000000000	670	879	0	6	21	
<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject$GamePlayer clone()>	$stack5 = l0.<comp5111.assignment.cut.Subject$GamePlayer: int score>	0.0000000000	670	880	0	6	21	
<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject$GamePlayer clone()>	l1 = $stack2	0.0000000000	670	879	0	6	21	
<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject$GamePlayer clone()>	l1.<comp5111.assignment.cut.Subject$GamePlayer: int score> = $stack5	0.0000000000	670	880	0	6	21	
<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject$GamePlayer clone()>	return l1	0.0000000000	670	881	0	6	21	
<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject$GamePlayer clone()>	specialinvoke $stack2.<comp5111.assignment.cut.Subject$GamePlayer: void <init>(comp5111.assignment.cut.Subject,java.lang.String)>($stack4, $stack3)	0.0000000000	670	879	0	6	21	
<comp5111.assignment.cut.Subject$GamePlayer: int getScore()>	$stack1 = l0.<comp5111.assignment.cut.Subject$GamePlayer: int score>	0.0000000000	670	829	0	9	21	
<comp5111.assignment.cut.Subject$GamePlayer: int getScore()>	return $stack1	0.0000000000	670	829	0	9	21	
<comp5111.assignment.cut.Subject$GamePlayer: java.lang.Object clone()>	$stack1 = virtualinvoke l0.<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject$GamePlayer clone()>()	0.0000000000	670	799	0	0	21	
<comp5111.assignment.cut.Subject$GamePlayer: java.lang.Object clone()>	return $stack1	0.0000000000	670	799	0	0	21	
<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String getName()>	$stack1 = l0.<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String name>	0.0000000000	670	817	0	7	21	
<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String getName()>	return $stack1	0.0000000000	670	817	0	7	21	
<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String toString()>	$stack1 = l0.<comp5111.assignment.cut.Subject$GamePlayer: int score>	0.0000000000	670	864	0	3	21	
<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String toString()>	$stack2 = l0.<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String name>	0.0000000000	670	864	0	3	21	
<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String toString()>	$stack3 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String,int)>($stack2, $stack1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("GamePlayer{name=\'\u0001\', score=\u0001}")	0.0000000000	670	864	0	3	21	
<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String toString()>	return $stack3	0.0000000000	670	864	0	3	21	
<comp5111.assignment.cut.Subject$GamePlayer: void <init>(comp5111.assignment.cut.Subject)>	l0.<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject this$0> = l1	0.0000000000	670	808	0	30	21	
<comp5111.assignment.cut.Subject$GamePlayer: void <init>(comp5111.assignment.cut.Subject)>	l0.<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String name> = "Anonymous Player"	0.0000000000	670	809	0	30	21	
<comp5111.assignment.cut.Subject$GamePlayer: void <init>(comp5111.assignment.cut.Subject)>	return	0.0000000000	670	810	0	30	21	
<comp5111.assignment.cut.Subject$GamePlayer: void <init>(comp5111.assignment.cut.Subject)>	specialinvoke l0.<java.lang.Object: void <init>()>()	0.0000000000	670	808	0	30	21	
<comp5111.assignment.cut.Subject$GamePlayer: void <init>(comp5111.assignment.cut.Subject,java.lang.String)>	l0.<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject this$0> = l1	0.0000000000	670	812	0	35	21	
<comp5111.assignment.cut.Subject$GamePlayer: void <init>(comp5111.assignment.cut.Subject,java.lang.String)>	l0.<comp5111.assignment.cut.Subject$GamePlayer: java.lang.String name> = l2	0.0000000000	670	813	0	35	21	
<comp5111.assignment.cut.Subject$GamePlayer: void <init>(comp5111.assignment.cut.Subject,java.lang.String)>	return	0.0000000000	670	814	0	35	21	
<comp5111.assignment.cut.Subject$GamePlayer: void <init>(comp5111.assignment.cut.Subject,java.lang.String)>	specialinvoke l0.<java.lang.Object: void <init>()>()	0.0000000000	670	812	0	35	21	
<comp5111.assignment.cut.Subject$GamePlayer: void addScore(int)>	$stack2 = l0.<comp5111.assignment.cut.Subject$GamePlayer: int score>	0.0000000000	670	847	0	9	21	
<comp5111.assignment.cut.Subject$GamePlayer: void addScore(int)>	$stack3 = $stack2 + l1	0.0000000000	670	847	0	9	21	
<comp5111.assignment.cut.Subject$GamePlayer: void addScore(int)>	l0.<comp5111.assignment.cut.Subject$GamePlayer: int score> = $stack3	0.0000000000	670	847	0	9	21	
<comp5111.assignment.cut.Subject$GamePlayer: void addScore(int)>	return	0.0000000000	670	848	0	9	21	
<comp5111.assignment.cut.Subject$GamePlayer: void resetScore()>	l0.<comp5111.assignment.cut.Subject$GamePlayer: int score> = 0	0.0000000000	670	854	0	8	21	
<comp5111.assignment.cut.Subject$GamePlayer: void resetScore()>	return	0.0000000000	670	855	0	8	21	
<comp5111.assignment.cut.Subject$GamePlayer: void setScore(int)>	l0.<comp5111.assignment.cut.Subject$GamePlayer: int score> = l1	0.0000000000	670	838	0	11	21	
<comp5111.assignment.cut.Subject$GamePlayer: void setScore(int)>	return	0.0000000000	670	839	0	11	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	$stack2 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	222	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	$stack3 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	224	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	$stack4 = virtualinvoke l0.<java.lang.String: char charAt(int)>(l1)	0.0000000000	670	225	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	$stack5 = staticinvoke <java.lang.Character: boolean isDigit(char)>($stack4)	0.0000000000	670	225	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)> ::: 6")]	0.0000000000	670	224	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	if $stack2 != 0 goto l1 = 0	0.0000000000	670	222	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	if $stack5 != 0 goto l1 = l1 + 1	0.0000000000	670	225	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	if l0 == null goto return 0	0.0000000000	670	222	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	if l1 >= $stack3 goto return 1	0.0000000000	670	224	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	l1 = 0	0.0000000000	670	224	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	l1 = l1 + 1	0.0000000000	670	224	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	return 0	0.0000000000	670	223	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	return 0	0.0000000000	670	226	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>	return 1	0.0000000000	670	229	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean startsWithIgnoreCase(java.lang.String,java.lang.String)>	$stack12 = virtualinvoke l2.<java.lang.String: boolean equals(java.lang.Object)>(l3)	0.0000000000	670	32	0	6	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean startsWithIgnoreCase(java.lang.String,java.lang.String)>	$stack4 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	24	0	15	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean startsWithIgnoreCase(java.lang.String,java.lang.String)>	$stack5 = virtualinvoke l1.<java.lang.String: int length()>()	0.0000000000	670	24	0	15	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: boolean startsWithIgnoreCase(java.lang.String,java.lang.String)>	$stack6 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>(l1)	0.0000000000	670	27	0	7	21	
